hora;latitude;longitude;velocidade_gps;altitude;tensao;corrente;velocidade;acel_x;acel_y;acel_z;gyro_x;gyro_y;gyro_z
2023-11-08 14:08:28.641;-15.99018;-48.04364;23;0;49.66;-3.66;0;5.56891;-0.234632;8.41083;0.00479632;0.0245145;0.0102588
2023-11-08 14:08:29.608;-15.99018;-48.04364;0.01;0;49.66;-2.44;0;5.55455;-0.19393;8.40844;0.00346401;0.0259801;0.0131899
2023-11-08 14:08:30.603;-15.99018;-48.04364;11;0;49.66;-3.66;0;5.6575;-0.316035;8.45871;0.0135896;0.0235819;0.00572894
2023-11-08 14:08:31.344;-15.99018;-48.04364;13;0;49.66;-1.22;0;5.6144;-0.282516;8.18338;0.00413017;0.0205176;0.0106585
2023-11-08 14:08:32.667;-15.99018;-48.04364;43;0;49.66;-3.66;0;5.65271;-0.215478;8.32224;0.000799387;0.0235819;0.0115911
2023-11-08 14:08:33.599;-15.99018;-48.04364;31;0;49.66;-2.44;0;5.60004;-0.225055;8.41083;0.0042634;0.0221164;0.00999234
2023-11-08 14:08:34.615;-15.99018;-48.04364;31;0;49.72;-3.66;0;5.58567;-0.253785;8.43717;0;0.0267795;0.0162542
2023-11-08 14:08:35.599;-15.99018;-48.04364;36;0;49.72;-2.44;0;5.60483;-0.294487;8.38449;0.00479632;0.0222496;0.0129234
2023-11-08 14:08:36.694;-15.99018;-48.04364;19;0;49.72;-3.66;0;5.63834;-0.203507;8.4228;0.00266462;0.0246478;0.014389
2023-11-08 14:08:37.697;-15.99018;-48.04364;21;0;49.72;-2.44;0;5.57131;-0.131681;8.29112;0.00333078;0.023049;0.0137228
2023-11-08 14:08:38.688;-15.99018;-48.04364;21;0;49.72;-2.44;0;5.55694;-0.203507;8.23366;0.000932619;0.0266462;0.0141225
2023-11-08 14:08:39.670;-15.99018;-48.04364;9;0;49.72;-2.44;0;5.59764;-0.222661;8.34858;0.00226493;0.0242481;0.0110582
2023-11-08 14:08:40.613;-15.99018;-48.04364;17;0;49.72;-2.44;0;5.59285;-0.25618;8.42998;0.00452986;0.0267795;0.0129234
2023-11-08 14:08:41.723;-15.99018;-48.04364;51;0;49.72;-2.44;0;5.58807;-0.213084;8.39407;0.00586217;0.0262466;0.012657
2023-11-08 14:08:42.621;-15.99018;-48.04364;25;0;49.72;-1.22;0;5.6144;-0.215478;8.46829;0.00159877;0.0257136;0.0102588
2023-11-08 14:08:43.369;-15.99018;-48.04364;25;0;49.72;-2.44;0;5.58807;-0.198719;8.39168;0.00373047;0.0241149;0.0169204
2023-11-08 14:08:44.717;-15.99018;-48.04364;8;0;49.72;-2.44;0;5.63116;-0.361524;8.56406;0.0021317;0.0297106;0.00945942
2023-11-08 14:08:45.718;-15.99018;-48.04364;27;0;49.72;-2.44;0;5.62398;-0.268151;8.40844;0.000266462;0.0210505;0.0125237
2023-11-08 14:08:46.733;-15.99018;-48.04364;24;0;49.78;-2.44;0;5.53061;-0.308852;8.43238;0.00293109;0.0241149;0.0131899
2023-11-08 14:08:47.720;-15.99018;-48.04364;18;0;49.78;-3.66;0;5.55215;-0.232238;8.2983;0.000133231;0.0235819;0.0123905
2023-11-08 14:08:48.703;-15.99018;-48.04364;14;0;49.78;-2.44;0;5.54976;-0.237026;8.37013;0.00266462;0.0278453;0.012124
2023-11-08 14:08:49.690;-15.99018;-48.04364;4;0;49.78;-2.44;0;5.59764;-0.31364;8.21451;-0.00159877;0.0333078;0.0155881
2023-11-08 14:08:50.664;-15.99018;-48.04364;39;0;49.78;-2.44;0;5.66947;-0.325611;8.32224;-0.00706126;0.0307764;0.0203844
2023-11-08 14:08:51.644;-15.99018;-48.04364;19;0;49.78;-2.44;0;5.56891;-0.294487;8.35337;0.00492956;0.0250475;0.010925
2023-11-08 14:08:52.663;-15.99018;-48.04364;13;0;49.78;-2.44;0;5.61919;-0.148441;8.32703;0.00559571;0.0273124;0.0119908
2023-11-08 14:08:53.761;-15.99018;-48.04364;13;0;49.78;-2.44;0;5.52342;-0.383072;8.25281;-0.00106585;0.0238484;0.00972588
2023-11-08 14:08:54.752;-15.99018;-48.04364;1;0;49.78;-2.44;0;5.58567;-0.282516;8.38928;0.00506279;0.0258469;0.0135896
2023-11-08 14:08:55.732;-15.99018;-48.04364;17;0;49.78;-2.44;0;6.10521;-0.059855;8.25521;0.0190521;0.0382374;0.0114579
2023-11-08 14:08:56.704;-15.99018;-48.04364;48;0;49.78;-2.44;0;5.57131;-0.251391;8.39168;0.00266462;0.0243813;0.00945942
2023-11-08 14:08:57.674;-15.99018;-48.04364;24;0;49.78;-2.44;0;5.60961;-0.332794;8.26957;0.00413017;0.0251807;0.0114579
2023-11-08 14:08:58.699;-15.99017;-48.04364;9;0;49.78;-3.66;0;5.68623;-0.0957681;8.44674;0.00319755;0.0253139;0.0147887
2023-11-08 14:08:59.696;-15.99017;-48.04364;16;0;49.78;-2.44;0;5.56891;-0.241814;8.33422;0.00373047;0.0255804;0.00999234
2023-11-08 14:09:00.801;-15.99017;-48.04364;0.03;0;49.78;-2.44;0;5.70059;-0.150835;8.34858;0.0261133;0.00239816;-0.00146554
2023-11-08 14:09:01.797;-15.99017;-48.04364;66;0;49.78;-2.44;0;5.70059;-0.248997;8.03734;-0.00679479;0.0277121;0.0153216
2023-11-08 14:09:02.764;-15.99017;-48.04364;66;0;49.78;-2.44;0;5.59285;-0.253785;8.28154;0.00279786;0.0267795;0.00879326
2023-11-08 14:09:03.747;-15.99017;-48.04364;0.02;0;49.78;-2.44;0;5.62877;-0.162806;8.36055;0.00759418;0.0263798;0.0134564
2023-11-08 14:09:04.726;-15.99017;-48.04364;15;0;49.84;-4.88;0;5.55934;-0.189142;8.36055;0.00173201;0.0238484;0.0118576
2023-11-08 14:09:05.745;-15.99017;-48.04364;54;0;49.84;-2.44;0;5.62159;-0.301669;8.37013;0.000399694;0.0226493;0.0119908
2023-11-08 14:09:06.764;-15.99017;-48.04364;22;0;49.78;-2.44;0;5.68862;-0.112527;8.48026;0.00373047;0.0214502;0.00945942
2023-11-08 14:09:07.735;-15.99017;-48.04364;22;0;49.84;-2.44;0;5.64553;-0.277727;8.3821;0.00679479;0.0249142;0.0107917
2023-11-08 14:09:08.740;-15.99017;-48.04364;8;0;49.84;-3.66;0;5.60961;-0.191536;8.48984;-0.000666156;0.0219832;0.00985911
2023-11-08 14:09:09.836;-15.99017;-48.04364;31;0;49.84;-3.66;0;5.66229;-0.172383;8.31985;0.00559571;0.0209173;0.0102588
2023-11-08 14:09:10.839;-15.99017;-48.04364;26;0;49.84;-2.44;0;5.52821;-0.0837971;8.38928;-0.00333078;0.0225161;0.00932619
2023-11-08 14:09:11.843;-15.99017;-48.04364;32;0;49.84;-2.44;0;5.67905;-0.225055;8.43477;0.00239816;0.0262466;0.0135896
2023-11-08 14:09:12.755;-15.99017;-48.04364;24;0;49.84;-2.44;0;5.59046;-0.181959;8.31746;0.00253139;0.0229158;0.0114579
2023-11-08 14:09:13.858;-15.99017;-48.04364;24;0;49.84;-2.44;0;5.61919;-0.167594;8.32224;0.00279786;0.0251807;0.00866003
2023-11-08 14:09:14.753;-15.99017;-48.04364;26;0;49.84;-2.44;0;5.61919;-0.162806;8.41562;0.000666156;0.0225161;0.010925
2023-11-08 14:09:15.864;-15.99017;-48.04364;21;0;49.84;-2.44;0;5.65271;-0.174777;8.40365;0.00399694;0.0241149;0.0137228
2023-11-08 14:09:16.855;-15.99017;-48.04364;31;0;49.84;-2.44;0;5.56891;-0.227449;8.41083;0.000932619;0.0225161;0.0115911
2023-11-08 14:09:17.809;-15.99017;-48.04364;0.05;0;49.84;-2.44;0;5.64553;-0.234632;8.33182;0.00652833;0.0266462;0.010392
2023-11-08 14:09:18.782;-15.99017;-48.04364;44;0;49.84;-2.44;0;5.58567;-0.203507;8.37252;0.00399694;0.0239816;0.0127902
2023-11-08 14:09:19.824;-15.99017;-48.04364;45;0;49.84;-2.44;0;5.65271;-0.215478;8.36055;-0.000133231;0.0253139;0.0105253
2023-11-08 14:09:20.796;-15.99017;-48.04364;96;0;49.84;-2.44;0;5.63116;-0.215478;8.33182;0.00333078;0.0273124;0.0114579
2023-11-08 14:09:21.788;-15.99017;-48.04364;83;0;49.84;-2.44;0;5.56652;-0.19393;8.35816;0.00413017;0.0274456;0.0125237
2023-11-08 14:09:22.897;-15.99017;-48.04364;43;0;49.84;-2.44;0;5.62637;-0.203507;8.35576;0.00746095;0.0261133;0.00879326
2023-11-08 14:09:23.895;-15.99017;-48.04364;43;0;49.84;-2.44;0;5.6551;-0.232238;8.35337;0.00559571;0.0259801;0.0107917
2023-11-08 14:09:24.802;-15.99017;-48.04364;22;0;49.84;-3.66;0;5.65032;-0.19393;8.36534;0.00706126;0.0245145;0.0111914
2023-11-08 14:09:25.800;-15.99018;-48.04364;15;0;49.84;-2.44;0;5.54018;-0.0909797;8.51378;-0.00253139;0.026513;0.0114579
2023-11-08 14:09:26.916;-15.99018;-48.04364;17;0;49.84;-3.66;0;5.66708;-0.146046;8.34858;0.0063951;0.0234487;0.00692802
2023-11-08 14:09:27.914;-15.99018;-48.04364;26;0;49.84;-2.44;0;5.6575;-0.160412;8.41801;0.00572894;0.0231822;0.00945942
2023-11-08 14:09:28.923;-15.99018;-48.04364;27;0;49.84;-3.66;0;5.5761;-0.198719;8.35576;0.00173201;0.0245145;0.0119908
2023-11-08 14:09:29.848;-15.99018;-48.04364;13;0;49.84;-2.44;0;5.63116;-0.124498;8.29112;0.00293109;0.0294441;0.012657
2023-11-08 14:09:30.892;-15.99018;-48.04364;26;0;49.9;-2.44;0;5.59764;-0.21069;8.36773;0.00413017;0.0271792;0.0110582
2023-11-08 14:09:31.851;-15.99018;-48.04364;26;0;49.9;-2.44;0;5.66229;-0.253785;8.27915;0.00532925;0.024781;0.0131899
2023-11-08 14:09:32.904;-15.99018;-48.04364;28;0;49.9;-2.44;0;5.61919;-0.253785;8.32224;0.00333078;0.0241149;0.00879326
2023-11-08 14:09:33.876;-15.99018;-48.04364;39;0;49.9;-2.44;0;5.65989;-0.201113;8.35337;0.00279786;0.0261133;0.00892649
2023-11-08 14:09:34.854;-15.99018;-48.04364;37;0;49.9;-2.44;0;5.6144;-0.270545;8.38689;0.00506279;0.0219832;0.0115911
2023-11-08 14:09:35.831;-15.99018;-48.04364;5;0;49.9;-3.66;0;5.6575;-0.196325;8.36534;0.00439663;0.0238484;0.0115911
2023-11-08 14:09:36.869;-15.99018;-48.04364;22;0;49.9;-2.44;0;5.56173;-0.246603;8.36295;0.00826034;0.0234487;0.0101256
2023-11-08 14:09:37.880;-15.99018;-48.04364;25;0;49.9;-2.44;0;5.78679;-0.237026;8.58321;0.00439663;0.0227825;0.0114579
2023-11-08 14:09:38.856;-15.99018;-48.04364;0.02;0;49.9;-2.44;0;5.58807;-0.251391;8.37492;0.00133231;0.0234487;0.0127902
2023-11-08 14:09:39.893;-15.99018;-48.04364;12;0;49.78;2.44;0;4.18267;-0.0670376;9.92157;0.0362389;0.0267795;0.0791394
2023-11-08 14:09:40.872;-15.99018;-48.04364;21;0;48.52;28.07;1;5.80354;0.414197;7.16345;0.0253139;0.0331746;0.0907305
2023-11-08 14:09:41.875;-15.99018;-48.04364;37;0;48.52;28.07;8;5.30795;1.41976;8.76038;0.0494288;0.0222496;-0.0311761
2023-11-08 14:09:42.901;-15.99018;-48.04364;28;0;48.58;23.19;8;6.09803;0.301669;9.12191;0.00999234;0.0254472;-0.0600873
2023-11-08 14:09:43.874;-15.99018;-48.04364;13;0;48.4;20.75;10;5.64792;0.428562;7.73806;0.0021317;-0.0199847;-0.019585
2023-11-08 14:09:44.859;-15.99018;-48.04364;2;0;48.1;34.17;11;5.95677;0.550666;9.10994;0.000133231;0.0266462;-0.0379709
2023-11-08 14:09:45.962;-15.99018;-48.04364;28;0;47.86;34.17;14;5.16908;0.0502782;8.05649;0.00133231;0.0607534;-0.00905972
2023-11-08 14:09:46.941;-15.99018;-48.04364;4;0;48.1;29.29;14;6.84981;-1.67834;7.88171;0.0173201;-0.0199847;-0.010392
2023-11-08 14:09:47.935;-15.99018;-48.04364;19;0;47.92;32.95;14;6.19859;0.97444;9.04769;0.0325084;0.0257136;0.0417014
2023-11-08 14:09:48.949;-15.99018;-48.04364;22;0;48.4;15.86;12;3.87621;0.438139;7.68778;0.0341072;0.0139893;0.0427672
2023-11-08 14:09:49.925;-15.99018;-48.04364;23;0;48.16;24.41;12;5.93044;-0.292093;8.62631;0.0301103;0.0130567;0.0106585
2023-11-08 14:09:50.901;-15.99018;-48.04364;0.04;0;48.1;25.63;11;5.51145;-1.31681;8.70771;0.065683;0.0291776;0.0820704
2023-11-08 14:09:51.932;-15.99018;-48.04364;29;0;47.92;28.07;11;6.38055;1.82199;8.41083;0.127902;0.0526263;0.228492
2023-11-08 14:09:52.920;-15.99018;-48.04364;18;0;47.8;32.95;12;5.03022;-0.916979;6.83066;0.209972;0.0194518;0.346534
2023-11-08 14:09:53.919;-15.99018;-48.04364;12;0;47.74;32.95;10;4.57053;-0.21069;8.53533;0.227026;0.0279786;0.327882
2023-11-08 14:09:54.942;-15.99018;-48.04364;23;0;47.74;32.95;14;5.49709;0.474052;7.04853;0.142291;0.0419678;0.35626
2023-11-08 14:09:55.920;-15.99018;-48.04364;12;0;47.32;48.82;13;4.78362;0.466869;6.71813;0.18306;0.0347734;0.438198
2023-11-08 14:09:56.904;-15.99018;-48.04364;37;0;47.32;45.16;10;5.9448;0.368707;9.50498;0.32242;-0.0198515;0.410485
2023-11-08 14:09:58.035;-15.99018;-48.04364;36;0;48.1;18.31;15;7.78594;-1.09654;10.8769;0.202911;0.0342404;0.426074
2023-11-08 14:09:58.992;-15.99018;-48.04364;56;0;47.8;35.4;20;5.08528;-0.565032;9.34217;0.184792;0.0454319;0.341871
2023-11-08 14:09:59.974;-15.99018;-48.04364;21;0;47.92;24.41;15;6.44519;0.766145;8.45153;0.0401026;0.00772741;0.0924625
2023-11-08 14:10:00.991;-15.99018;-48.04364;16;0;48.04;20.75;14;5.67905;-0.608127;6.61997;0.092196;0.00159877;0.120841
2023-11-08 14:10:01.972;-15.99018;-48.04364;571;0;48.22;15.86;16;8.12592;-0.0311246;7.17542;0.0508943;0.0751424;0.0591547
2023-11-08 14:10:02.961;-15.99018;-48.04363;2.021;0;48.22;17.08;19;5.88734;1.16837;7.434;0.00186524;0.0349066;-0.133897
2023-11-08 14:10:03.955;-15.99018;-48.04362;2.698;0;48.22;17.08;17;7.45076;3.16274;8.76278;-0.062219;-0.0169204;-0.215568
2023-11-08 14:10:04.963;-15.99018;-48.04360;2.839;0;48.16;18.31;18;7.84101;0.538695;6.71574;-0.210505;-0.0258469;-0.281384
2023-11-08 14:10:05.955;-15.99018;-48.04359;2.913;0;47.86;37.84;19;5.55455;0.940921;3.85706;-0.171069;0.0572894;-0.260067
2023-11-08 14:10:06.993;-15.99018;-48.04357;3.162;0;45.7;106.2;18;5.83946;1.42694;5.88016;-0.119375;-0.0306432;-0.318556
2023-11-08 14:10:07.988;-15.99018;-48.04356;3.367;0;43.42;192.87;18;7.48427;3.42371;7.40527;-0.245145;0.0397029;-0.33974
2023-11-08 14:10:08.971;-15.99019;-48.04354;3.408;0;45.34;107.42;20;6.26084;1.21625;8.13789;-0.118443;0.0341072;-0.0519602
2023-11-08 14:10:09.983;-15.99019;-48.04353;3.268;0;45.1;124.51;28;4.01747;2.78446;7.94157;-0.162675;0.00905972;-0.0227825
2023-11-08 14:10:10.978;-15.99019;-48.04351;3.224;0;46.24;74.46;27;8.20253;-1.08218;9.81623;0.0381041;0.0611531;0.0154548
2023-11-08 14:10:12.054;-15.99019;-48.04350;2.933;0;46.12;76.9;32;4.07493;0.0287304;6.39252;0.0768744;0.0137228;0.0330413
2023-11-08 14:10:13.056;-15.99020;-48.04348;2.803;0;47.08;39.06;29;6.76601;-0.895431;7.00065;-0.0063951;-0.0278453;0.0277121
2023-11-08 14:10:14.044;-15.99019;-48.04347;2.722;0;48.46;-2.44;28;6.83066;-0.440533;5.6982;0.0350398;0.0543583;0.0335743
2023-11-08 14:10:15.025;-15.99018;-48.04346;3.135;0;48.64;-2.44;24;6.03578;-0.102951;9.58399;-0.0237152;0.00173201;0.0243813
2023-11-08 14:10:16.019;-15.99017;-48.04346;2.811;0;48.28;13.42;19;4.55856;0.842759;6.38534;0.0242481;0.0285115;0.0085268
2023-11-08 14:10:17.027;-15.99016;-48.04346;2.696;0;47.92;19.53;19;4.35505;0.950498;8.71011;-0.0488959;0.0395697;0.0331746
2023-11-08 14:10:18.034;-15.99015;-48.04346;2.909;0;47.2;47.6;15;4.42448;0.648829;7.12514;0.0130567;0.0165207;-0.000932619
2023-11-08 14:10:18.900;-15.99015;-48.04346;2.909;0;47.14;45.16;13;5.25048;0.150835;4.57053;-0.0794058;0.0375712;-0.0353063
2023-11-08 14:10:20.054;-15.99014;-48.04348;3.388;0;46.12;83;15;5.6168;1.9824;6.8977;-0.120441;-0.0209173;-0.246611
2023-11-08 14:10:20.924;-15.99014;-48.04349;3.468;0;47.08;47.6;16;5.54018;2.05422;7.49146;-0.0915299;0.0330413;-0.201845
2023-11-08 14:10:22.157;-15.99014;-48.04351;3.028;0;47.08;46.38;22;7.28077;0.203507;9.71088;-0.158812;-0.0169204;-0.285648
2023-11-08 14:10:23.165;-15.99015;-48.04352;3.855;0;47.08;46.38;17;7.48188;1.16598;8.87531;-0.189188;0.0205176;-0.238217
2023-11-08 14:10:23.911;-15.99016;-48.04354;4.345;0;47.02;48.82;18;6.4428;-2.28167;8.4659;-0.0941945;0.0850015;-0.159211
2023-11-08 14:10:24.938;-15.99017;-48.04356;4.771;0;47.14;43.94;23;6.33745;-0.605733;9.97185;-0.0159877;0.0450322;-0.0895314
2023-11-08 14:10:25.993;-15.99017;-48.04358;5.04;0;47.14;42.72;23;5.54497;0.28491;8.82503;0.0662159;0.0599541;0.0838024
2023-11-08 14:10:27.085;-15.99018;-48.04361;5.234;0;47.14;43.94;21;6.25126;-0.0263362;11.0061;0.0860674;-0.0333078;0.128835
2023-11-08 14:10:28.187;-15.99017;-48.04363;5.295;0;47.38;34.17;20;5.29597;-1.53229;8.54251;0.197848;0.00452986;0.149086
2023-11-08 14:10:29.183;-15.99017;-48.04363;5.295;0;47.14;42.72;22;4.03902;-0.162806;7.87214;0.114179;-0.00346401;0.249542
2023-11-08 14:10:30.182;-15.99016;-48.04365;4.868;0;46.54;64.69;18;4.88178;-0.715866;9.23444;0.0297106;0.0353063;0.285248
2023-11-08 14:10:31.192;-15.99014;-48.04367;5.295;0;46.48;67.13;24;5.50427;-1.61369;8.2169;0.147487;0.0298438;0.243014
2023-11-08 14:10:31.968;-15.99012;-48.04367;5.115;0;46.48;67.13;22;5.38935;0.416591;10.9367;0.135096;0.0235819;0.163874
2023-11-08 14:10:33.198;-15.99009;-48.04366;6.655;0;46.54;62.25;23;4.98233;0.888249;11.4994;0.136562;0.00932619;0.127502
2023-11-08 14:10:34.193;-15.99005;-48.04366;7.937;0;43.78;190.42;23;6.32788;2.10211;8.62152;-0.0149219;-0.141358;0.0259801
2023-11-08 14:10:35.180;-15.99001;-48.04365;8.084;0;44.44;140.38;22;9.55287;1.53947;13.0843;-0.0169204;0.0341072;-0.00559571
2023-11-08 14:10:36.158;-15.98998;-48.04365;8.183;0;45.1;113.52;25;4.99909;1.45807;7.82186;0.012124;-0.0278453;0.0467642
2023-11-08 14:10:37.146;-15.98994;-48.04366;8.581;0;45.28;106.2;27;5.72214;2.39899;12.572;0.0395697;0.0490291;0.0319755
2023-11-08 14:10:37.975;-15.98994;-48.04366;8.581;0;45.46;98.87;28;5.88016;3.89297;12.4451;0.00786064;-0.000133231;0.0323752
2023-11-08 14:10:39.233;-15.98990;-48.04366;7.386;0;45.58;93.99;29;3.63919;2.68869;7.23049;0.00373047;0.0278453;0.0251807
2023-11-08 14:10:40.227;-15.98987;-48.04366;5.774;0;45.64;91.55;30;6.80432;-0.699107;10.7428;0.127902;0.0283783;-0.0506279
2023-11-08 14:10:41.224;-15.98985;-48.04366;4.94;0;45.64;90.33;32;4.64954;1.58736;9.79947;-0.097392;-0.0492956;0.0559571
2023-11-08 14:10:42.206;-15.98983;-48.04366;4.373;0;45.58;92.77;30;4.42448;-0.948104;6.42364;-0.042634;-0.00306432;0.0327749
2023-11-08 14:10:43.053;-15.98981;-48.04365;4.041;0;45.52;97.65;31;3.79481;1.34794;6.84263;-0.00106585;0.0329081;0.0506279
2023-11-08 14:10:44.201;-15.98979;-48.04365;3.474;0;45.64;92.77;29;4.46519;-2.46603;5.72693;-0.0131899;0.062219;-0.0118576
2023-11-08 14:10:45.204;-15.98977;-48.04364;4.569;0;45.58;93.99;29;5.8227;1.11809;7.34062;0.0273124;0.0624855;0.00173201
2023-11-08 14:10:46.166;-15.98977;-48.04364;4.569;0;45.52;92.77;30;4.458;1.79326;10.0197;0.0289112;0.0381041;0.0277121
2023-11-08 14:10:46.907;-15.98975;-48.04363;5.018;0;45.58;95.21;29;4.22337;2.15957;8.87052;-0.000133231;-0.0534257;0.119642
2023-11-08 14:10:48.021;-15.98974;-48.04360;5.152;0;46.78;50.04;31;6.76123;-1.2785;6.8977;0.051294;0.141092;0.00546248
2023-11-08 14:10:49.251;-15.98973;-48.04358;5.062;0;46.42;62.25;29;3.98395;-0.0383072;3.31358;-0.0253139;0.0496953;-0.00373047
2023-11-08 14:10:50.247;-15.98973;-48.04355;5.347;0;46.66;51.26;32;5.29358;-1.57538;6.14831;-0.0277121;-0.046098;0.0191853
2023-11-08 14:10:51.172;-15.98973;-48.04353;5.343;0;45.28;104.98;32;6.16986;1.79326;8.71729;-0.033974;0.0598208;0.0439663
2023-11-08 14:10:51.922;-15.98974;-48.04351;5.578;0;45.22;109.86;29;5.05655;2.99754;5.77242;-0.00759418;0.0327749;0.03051
2023-11-08 14:10:53.269;-15.98973;-48.04348;5.47;0;46.72;36.62;27;4.30238;4.15155;6.22492;0.0327749;0.120708;0.0951271
2023-11-08 14:10:54.055;-15.98973;-48.04346;5.212;0;46.24;69.58;30;7.41005;-2.70545;10.8098;0.0318423;-0.00239816;-0.0395697
2023-11-08 14:10:55.287;-15.98972;-48.04343;5.288;0;46;78.12;30;10.252;0.416591;9.82102;0.132432;0.186257;0.0566233
2023-11-08 14:10:56.281;-15.98970;-48.04342;6.606;0;47.02;31.73;30;6.57448;-0.512359;8.95431;0.042634;0.0211838;0.104054
2023-11-08 14:10:57.237;-15.98967;-48.04340;5.799;0;46.9;43.94;28;2.76291;0.0047884;6.62715;0.0965926;-0.093928;0.1744
2023-11-08 14:10:58.225;-15.98967;-48.04340;5.799;0;46.9;45.16;30;3.29921;-1.84114;7.29274;-0.0405023;-0.0153216;0.194518
2023-11-08 14:10:59.203;-15.98965;-48.04339;5.551;0;46.9;45.16;28;6.76123;-0.909797;4.9129;0.0245145;0.0211838;0.033441
2023-11-08 14:11:00.188;-15.98962;-48.04339;5.409;0;46.96;43.94;30;5.64074;-2.0231;13.0556;0.00266462;-0.0720781;0.03917
2023-11-08 14:11:01.303;-15.98959;-48.04339;6.329;0;46.9;45.16;28;3.80917;2.16675;7.74764;0.035173;0.0719449;0.0824701
2023-11-08 14:11:02.066;-15.98956;-48.04339;7.629;0;46.96;41.5;27;6.05015;1.55384;9.40442;0.0582221;0.135496;0.131766
2023-11-08 14:11:03.244;-15.98952;-48.04339;7.494;0;47.02;42.72;30;6.7708;0.909797;7.62553;0.0464977;0.0365054;0.0365054
2023-11-08 14:11:04.297;-15.98948;-48.04339;8.358;0;46.9;45.16;30;7.5968;-0.588974;7.39329;0.0253139;0.114312;-0.0975253
2023-11-08 14:11:05.279;-15.98944;-48.04339;8.713;0;47.14;41.5;28;6.10761;0.864307;12.8569;0.0110582;-0.0476968;-0.174266
2023-11-08 14:11:06.290;-15.98940;-48.04339;8.837;0;45.16;97.65;25;5.50666;2.21464;10.1203;-0.0850015;-0.042634;-0.10885
2023-11-08 14:11:07.259;-15.98940;-48.04339;8.837;0;47.2;36.62;29;6.84981;0.677559;5.40371;0.00399694;0.0335743;-0.0584885
2023-11-08 14:11:08.236;-15.98936;-48.04339;8.974;0;45.88;84.22;25;6.93361;3.31358;10.9343;0.0219832;0.0114579;0.0277121
2023-11-08 14:11:09.250;-15.98932;-48.04339;9.248;0;47.2;37.84;23;4.29041;-1.88903;10.58;0.1311;0.0520934;0.175332
2023-11-08 14:11:10.221;-15.98927;-48.04339;9.104;0;47.02;41.5;25;6.08367;-0.672771;8.39886;0.188389;-0.00666156;0.20944
2023-11-08 14:11:11.322;-15.98923;-48.04339;9.186;0;46.96;41.5;27;1.69749;-0.208296;5.96156;0.183593;-0.0306432;0.25647
2023-11-08 14:11:12.347;-15.98919;-48.04339;9.032;0;47.02;42.72;29;7.39569;-0.0981623;6.5649;0.205043;0.0154548;0.177997
2023-11-08 14:11:13.341;-15.98914;-48.04339;9.018;0;47.08;36.62;27;4.69503;0.842759;6.5649;0.0895314;-0.0536922;0.109916
2023-11-08 14:11:14.334;-15.98910;-48.04339;9.065;0;44.92;124.51;26;9.05966;-0.782904;8.33661;0.0131899;0.0735436;0.0438331
2023-11-08 14:11:15.341;-15.98906;-48.04339;9.105;0;46.18;65.91;30;2.36068;3.04303;6.49068;-0.0222496;-0.00226493;0.0967259
2023-11-08 14:11:16.318;-15.98906;-48.04339;9.105;0;46.96;43.94;36;3.8403;-1.00556;10.9032;0.00239816;0.00279786;0.0307764
2023-11-08 14:11:17.322;-15.98902;-48.04339;8.963;0;47.8;17.08;34;4.0893;1.65918;6.22253;-0.131632;-0.0202511;0.0119908
2023-11-08 14:11:18.295;-15.98898;-48.04339;8.305;0;48.22;3.66;37;7.94396;-1.00078;10.4315;-0.0802052;-0.0105253;0.0361057
2023-11-08 14:11:19.277;-15.98893;-48.04339;8.523;0;48.4;3.66;32;4.11084;0.148441;9.10994;-0.032242;-0.0446325;0.0534257
2023-11-08 14:11:20.261;-15.98889;-48.04339;8.362;0;48.64;-2.44;29;9.34217;2.21942;7.27358;0.0117243;-0.0475636;0.0187856
2023-11-08 14:11:21.279;-15.98885;-48.04339;8.462;0;48.7;-2.44;28;5.56652;-1.44131;6.87615;-0.0889985;0.0707458;0.0692802
2023-11-08 14:11:22.287;-15.98881;-48.04339;8.648;0;48.76;-1.22;26;7.95593;-3.48356;10.6734;0.0736769;0.0294441;-0.0346401
2023-11-08 14:11:23.388;-15.98878;-48.04339;7.592;0;48.82;-2.44;24;6.14113;-2.18351;7.75482;-0.0217167;-0.00746095;0.0361057
2023-11-08 14:11:24.355;-15.98875;-48.04339;7.488;0;48.88;-2.44;21;5.60243;-1.08218;8.34858;0.00306432;0.0698132;0.00826034
2023-11-08 14:11:25.363;-15.98875;-48.04339;7.488;0;48.88;-3.66;20;6.05494;-1.59214;8.14268;0.03917;-0.0154548;0.00133231
2023-11-08 14:11:26.342;-15.98871;-48.04339;7.728;0;48.94;-2.44;18;5.66229;-1.67115;7.20655;-0.0254472;0.0253139;-0.0251807
2023-11-08 14:11:27.325;-15.98868;-48.04340;6.807;0;48.94;-2.44;17;6.29675;-0.447716;8.44674;-0.0135896;-0.00279786;-0.00772741
2023-11-08 14:11:28.359;-15.98865;-48.04342;6.658;0;48.16;21.97;16;6.08606;-1.95606;8.38928;-0.0101256;-0.00373047;-0.0592879
2023-11-08 14:11:29.331;-15.98862;-48.04344;7.299;0;48.1;20.75;17;5.05416;0.881066;6.80432;-0.0648836;0.0197182;-0.000532925
2023-11-08 14:11:30.328;-15.98859;-48.04347;7.716;0;48.04;13.42;15;6.98389;1.81959;6.09564;-0.0354395;0.0840689;0.00319755
